 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:26,100 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_834.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:26,316 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_835.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:26,520 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_836.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:26,734 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_837.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:26,948 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_838.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:27,161 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_839.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:27,375 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_84.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:27,597 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_840.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:27,811 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_841.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:28,027 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_842.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:28,251 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_843.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:28,465 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_844.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:28,677 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_845.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:28,880 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_846.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:29,096 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_847.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:29,299 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_848.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:29,513 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_849.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:29,727 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_85.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:29,921 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_850.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:30,135 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_851.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:30,349 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_852.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:30,552 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_853.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:30,766 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_854.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:30,980 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_855.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:31,192 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_856.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:31,408 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_857.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:31,623 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_858.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:31,825 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_859.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:32,039 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_86.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:32,252 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_860.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:32,456 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_861.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:32,667 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_862.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:32,871 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_863.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:33,075 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_864.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:33,287 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_865.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:33,482 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_866.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:33,696 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_867.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:33,900 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_868.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:34,114 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_869.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:34,328 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_87.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:34,532 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_870.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:34,746 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_871.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:34,957 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_872.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:35,167 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_873.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:35,374 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_874.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:35,585 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_875.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:35,791 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_876.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:36,002 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_877.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:36,216 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_878.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:36,423 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_879.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:36,635 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_88.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:36,841 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_880.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:37,063 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_881.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:37,277 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_882.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:37,483 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_883.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:37,687 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_884.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:37,898 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_885.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:38,102 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_886.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:38,318 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_887.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:38,521 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_888.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:38,725 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_889.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:38,929 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_89.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:39,144 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_890.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:39,358 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_891.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:39,552 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_892.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:39,758 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_893.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:39,972 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_894.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:40,186 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_895.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:40,390 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_896.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:40,604 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_897.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:40,819 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_898.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:41,022 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_899.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:41,247 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_9.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:41,450 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_90.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:41,653 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_900.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:41,867 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_901.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:42,070 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_902.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:42,294 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_903.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:42,498 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_904.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:42,702 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_905.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:42,924 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_906.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:43,140 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_907.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:43,354 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_908.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:43,576 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_909.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:43,801 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_91.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:44,017 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_910.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:44,231 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_911.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:44,443 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_912.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:44,656 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_913.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:44,860 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_914.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:45,075 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_915.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:45,279 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_916.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:45,493 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_917.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:45,697 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_918.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:45,920 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_919.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:46,116 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_92.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:46,329 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_920.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:46,551 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_921.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:46,757 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_922.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:46,971 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_923.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:47,183 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_924.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:47,390 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_925.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:47,603 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_926.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:47,806 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_927.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:48,011 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_928.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:48,225 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_929.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:48,429 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_93.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:48,644 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_930.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:48,848 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_931.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:49,062 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_932.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:49,276 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_933.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:49,487 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_934.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:49,699 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_935.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:49,895 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_936.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:50,109 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_937.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:50,331 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_938.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:50,537 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_939.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:50,737 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_94.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:50,943 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_940.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:51,147 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_941.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:51,350 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_942.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:51,555 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_943.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:51,749 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_944.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:51,952 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_945.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:52,156 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_946.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:52,370 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_947.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:52,574 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_948.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:52,799 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_949.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:53,013 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_95.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:53,225 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_950.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:53,432 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_951.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:53,646 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_952.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:53,859 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_953.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:54,073 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_954.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:54,287 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_955.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:54,489 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_956.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:54,711 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_957.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:54,917 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_958.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:55,131 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_959.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:55,345 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_96.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:55,550 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_960.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:55,772 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_961.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:55,986 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_962.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:56,189 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_963.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:56,404 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_964.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:56,618 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_965.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:56,832 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_966.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:57,046 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_967.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:57,249 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_968.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:57,453 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_969.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:57,667 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_97.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:57,881 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_970.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:58,085 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_971.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:58,288 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_972.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:58,502 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_973.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:58,706 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_974.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:58,930 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_975.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:59,134 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_976.jpg
 [image_cleaning.py:162:image_cleaning()]- 2021-05-04 13:54:59,328 - INFO - d:\Data_Science\my_projects\audio_books\bulk_load/processed_images\HarryPotter_page_977.jpg
